ID,NAME,URL,TYPE,SPLITED,SIZE,UPDATED
MICRODADOS_ENEM_2018.aef.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aef.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.aeg.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aeg.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.aeh.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aeh.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.aei.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aei.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.aej.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aej.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.aek.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aek.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.ael.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.ael.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.aem.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aem.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.aen.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aen.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.aeo.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aeo.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.aep.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aep.csv,csv,True,25000000,2020-08-07 14:44:48.853961
