Papel,Cotação,P/L,P/VP,PSR,Div.Yield,P/Ativo,P/Cap.Giro,P/EBIT,P/Ativ Circ.Liq,EV/EBIT,EV/EBITDA,Mrg Ebit,Mrg. Líq.,Liq. Corr.,ROIC,ROE,Liq.2meses,Patrim. Líq,Dív.Brut/ Patrim.,Cresc. Rec.5a
ABCB4,14.17,6.32,0.76,0,"7,41%",0,0,0,0,0,0,"0,00%","0,00%",0,"0,00%","12,10%",12880800,4046680000,0,"-17,75%"
WHRL4,6.6,6.48,3.02,1.236,"24,84%",1.271,5.5,22.38,6.92,19.95,14.86,"5,52%","19,10%",1.43,"12,25%","46,64%",401963,3282130000,0.19,"-7,77%"
CRPG3,24.7,6.52,1.24,1.216,"0,00%",0.908,1.39,9.28,1.78,6.74,5.04,"13,10%","18,65%",6.2,"13,89%","19,03%",437.19,577532000,0.01,"10,02%"
CIQU3,12.49,6.63,1.05,0.413,"0,00%",0.515,3.33,4.25,7.55,7.5,5.23,"9,72%","6,22%",1.36,"12,70%","15,87%",0,296175000,0.84,"16,23%"
CIQU4,12.49,6.63,1.05,0.413,"0,00%",0.515,3.33,4.25,7.55,7.5,5.23,"9,72%","6,22%",1.36,"12,70%","15,87%",0,296175000,0.84,"16,23%"
BRSR5,21,6.7,1.06,0,"4,84%",0,0,0,0,0,0,"0,00%","0,00%",0,"0,00%","15,89%",52942.8,8067010000,0,"9,68%"
ELET5,41,6.7,0.91,2.279,"0,00%",0.36,3.55,8.86,-1,13.83,11.03,"25,73%","34,37%",1.74,"4,54%","13,51%",0,71049700000,0.73,"-11,18%"
CESP6,28.23,6.72,1.31,5.516,"6,55%",0.704,37.3,16.37,-1.94,17.91,10.47,"33,69%","82,03%",1.23,"4,64%","19,52%",73107500,7046150000,0.26,"-8,50%"
PRIO3,34.45,6.79,2.12,2.884,"0,00%",0.746,-7.65,12.37,-1.87,19.09,7.94,"23,31%","42,48%",0.72,"6,60%","31,17%",124165000,2355190000,1.33,"53,34%"
CMIG4,10.6,6.8,0.98,0.606,"2,59%",0.307,5.68,3.25,-0.64,6.08,5.05,"18,63%","8,90%",1.35,"10,26%","14,36%",139512000,15828800000,1,"7,19%"
ELPL6,30.2,6.91,1.45,0.4,"0,00%",0.208,7.71,3.23,-0.34,4.81,3.55,"12,38%","5,79%",1.13,"7,13%","21,06%",0,4099870000,1,"4,60%"
BRML3,9.64,6.96,0.75,6.766,"8,56%",0.44,11.28,9.25,-1.35,11.58,11.29,"73,12%","108,24%",2.72,"5,00%","10,84%",164901000,11158100000,0.27,"-2,26%"
ELPL5,30.5,6.98,1.47,0.404,"0,00%",0.21,7.79,3.26,-0.34,4.84,3.57,"12,38%","5,79%",1.13,"7,13%","21,06%",0,4099870000,1,"4,60%"
CESP5,29.6,7.05,1.38,5.783,"6,25%",0.739,39.11,17.17,-2.04,18.7,10.93,"33,69%","82,03%",1.23,"4,64%","19,52%",16784.4,7046150000,0.26,"-8,50%"
SANB3,14.01,7.26,1.45,0,"9,74%",0,0,0,0,0,0,"0,00%","0,00%",0,"0,00%","20,02%",2653230,72331100000,0,"1,24%"
EKTR3,19.9,7.31,1.37,0.577,"1,87%",0.46,5.43,3.66,-1.33,7.19,5.94,"15,76%","7,90%",1.36,"14,28%","18,79%",661.16,2807800000,1.49,"8,46%"
SANB11,28.34,7.34,1.47,0,"10,11%",0,0,0,0,0,0,"0,00%","0,00%",0,"0,00%","20,02%",109813000,72331100000,0,"1,24%"
CMIG3,11.46,7.35,1.06,0.655,"2,39%",0.332,6.14,3.51,-0.69,6.34,5.27,"18,63%","8,90%",1.35,"10,26%","14,36%",23651800,15828800000,1,"7,19%"
EKTR4,20.15,7.4,1.39,0.585,"2,04%",0.465,5.5,3.71,-1.35,7.24,5.98,"15,76%","7,90%",1.36,"14,28%","18,79%",1026.28,2807800000,1.49,"8,46%"
TRPL4,20.29,7.42,1.09,3.957,"8,57%",0.645,6.48,6.17,-3.15,7.2,7.14,"64,09%","54,17%",2.21,"11,22%","14,74%",37066300,12219600000,0.29,"10,90%"
SANB4,14.33,7.42,1.49,0,"10,48%",0,0,0,0,0,0,"0,00%","0,00%",0,"0,00%","20,02%",2773150,72331100000,0,"1,24%"
GPCP3,34.2,7.6,1.13,0.253,"0,00%",0.248,4.18,4.08,-0.64,7.26,5.24,"6,19%","3,50%",1.19,"6,72%","14,88%",429857,189388000,1.09,"21,64%"
DPPI4,38.9,7.62,2.28,-0.665,"0,00%",1.718,3.98,87.28,4.46,73.74,73.74,"-0,76%","-5,04%",3.14,"3,00%","29,97%",0,545227000,0.06,"15,14%"
CESP3,31.99,7.62,1.49,6.25,"5,78%",0.798,42.27,18.55,-2.2,20.09,11.74,"33,69%","82,03%",1.23,"4,64%","19,52%",456951,7046150000,0.26,"-8,50%"
CRIV3,5.5,7.63,0.59,0,"0,63%",0,0,0,0,0,0,"0,00%","0,00%",0,"0,00%","7,70%",48890.3,963943000,0,"-1,75%"
CCTU4,37.28,7.65,0.92,0.307,"0,00%",0.405,2.29,14.56,-28.32,21.77,21.77,"2,10%","4,00%",1.48,"2,96%","12,07%",0,82550000,0.48,"12,54%"
ATOM3,1.8,7.75,4.25,3.15,"0,00%",2.01,2.17,16.01,4.32,10.59,10.54,"19,67%","40,65%",15.01,"47,00%","54,90%",247444,8841000,0,"12,43%"
MYPK3,14.31,7.76,0.56,0.225,"5,93%",0.188,2.64,4.18,-0.73,10.2,5.55,"5,38%","3,79%",1.23,"5,75%","7,23%",29233000,3921850000,1.1,"10,92%"
CAMB3,4.45,7.84,2.27,0.858,"0,00%",0.749,11.6,7.74,-3.6,10.26,7.92,"11,08%","10,95%",1.16,"10,80%","28,99%",1786960,82220000,0.85,"-6,24%"
BRGE7,5.4,7.92,0.33,13.587,"7,52%",0.128,-1.4,-0.89,-1.1,0.39,0.39,"-1.532,25%","268,48%",0.77,"-17,66%","4,15%",0,1210980000,0,"-0,59%"
PTBL4,2.59,8,1.11,0.357,"0,00%",0.201,2.06,12.53,-0.58,28.42,9.9,"2,85%","4,47%",1.26,"2,14%","13,83%",0,371288000,2.28,"1,99%"
BGIP3,42.6,8.02,1.45,0,"2,94%",0,0,0,0,0,0,"0,00%","0,00%",0,"0,00%","18,03%",199.61,450512000,0,"8,63%"
ENBR3,17.4,8.04,1.13,0.679,"3,36%",0.388,6.59,4.37,-1.1,6.85,5.42,"15,54%","9,26%",1.29,"10,53%","14,05%",46082500,9346000000,0.91,"13,26%"
COCE3,50,8.1,1.22,0.697,"4,25%",0.428,43.37,6.14,-1.14,10,6.9,"11,35%","8,61%",1.04,"7,76%","15,00%",790.63,3203510000,0.84,"9,82%"
CMET4,3.91,8.1,5.38,3.068,"0,00%",3.136,9.47,5.72,27.2,5.34,5.34,"53,63%","43,03%",2.64,"81,40%","66,40%",0,2847970000,0.18,"30,18%"
RDTR3,6.3,8.11,1.37,0,"0,00%",1.32,0,-1919.75,0,-1897.05,-219.41,"0,00%","0,00%",0,"0,00%","16,95%",0,497092000,0,"0,00%"
CEBR3,59.9,8.15,1.09,0.312,"0,00%",0.243,6.36,5.19,-0.92,5.62,4.16,"6,02%","4,96%",1.09,"5,65%","13,34%",92079.1,794301000,0.58,"5,48%"
SAPR4,6.03,8.15,1.42,1.871,"3,74%",0.725,23.38,4.56,-2.04,5.89,5.03,"41,04%","22,97%",1.3,"17,24%","17,40%",14953000,6429940000,0.54,"11,25%"
CPLE3,59.92,8.18,0.92,0.994,"3,74%",0.428,5.99,4.65,-1.33,6.97,5.25,"21,36%","12,53%",1.53,"10,44%","11,28%",24483600,17764700000,0.63,"5,57%"
WIZS3,10.77,8.19,7.28,2.47,"6,21%",2.626,-20.21,4.41,-8.26,4.14,3.78,"56,01%","31,28%",0.7,"77,52%","88,92%",10221900,236607000,0,"17,28%"
BEES3,6.04,8.19,1.23,0,"5,38%",0,0,0,0,0,0,"0,00%","0,00%",0,"0,00%","14,97%",200081,1555660000,0,"10,08%"
HAGA4,1.87,8.24,-0.29,0.977,"0,00%",0.399,1.07,-11.72,-0.25,-13.15,-108.9,"-8,34%","11,86%",1.86,"-10,03%","-3,51%",335962,-76960100,-0.5,"-5,59%"
SAPR11,30.5,8.24,1.43,1.893,"3,63%",0.734,23.66,4.61,-2.06,5.94,5.08,"41,04%","22,97%",1.3,"17,24%","17,40%",63296800,6429940000,0.54,"11,25%"
TGMA3,23.37,8.26,2.59,1.159,"4,88%",1.591,7.67,8.23,30.17,8.83,7.77,"14,09%","14,03%",1.9,"22,80%","31,36%",21110400,595131000,0.4,"8,46%"
CPLE6,60.57,8.27,0.93,1.004,"4,07%",0.433,6.06,4.7,-1.35,7.02,5.29,"21,36%","12,53%",1.53,"10,44%","11,28%",102193000,17764700000,0.63,"5,57%"
WLMM3,11.99,8.3,1.02,0.397,"2,67%",0.816,2.79,7.87,4.08,7.47,7.02,"5,04%","4,78%",3.82,"11,26%","12,25%",2612.56,429742000,0.03,"25,29%"
BBDC3,19.08,8.4,1.31,0,"9,03%",0,0,0,0,0,0,"0,00%","0,00%",0,"0,00%","15,55%",123862000,129549000000,0,"17,64%"
AGIN3,5.29,8.46,1.23,1.816,"0,00%",0.565,1.29,10.92,3.55,14.68,14.68,"16,63%","21,83%",2.72,"5,59%","14,56%",0,1028210000,0.55,"44,17%"
BEES4,6.24,8.46,1.27,0,"5,20%",0,0,0,0,0,0,"0,00%","0,00%",0,"0,00%","14,97%",40892.7,1555660000,0,"10,08%"
AELP3,1.93,8.49,-200.57,-0.062,"0,00%",5.216,0,-12.58,0,-11.94,-11.98,"0,49%","-0,73%",0,"0,00%","-2.363,83%",0,-904000,0,"1,18%"
CPSL3,38.02,8.56,3.49,0.787,"0,00%",2.043,7.39,5.79,11.84,5.48,5.48,"13,59%","9,20%",1.89,"57,15%","40,82%",0,1634730000,0.17,"16,21%"
CYRE4,8.5,8.59,0.71,0.878,"0,00%",0.33,1.05,7.85,6.49,10.68,10.15,"11,18%","13,47%",2.38,"4,90%","8,25%",0,4790400000,0.52,"0,11%"
TMGC12,550,8.71,1.12,0.8,"0,00%",0.77,4.66,12.27,8.22,10.94,10.94,"6,52%","9,18%",1.69,"8,73%","12,83%",0,1167010000,0.05,"10,49%"
ACES4,94.73,8.74,2.27,1.683,"0,00%",1.43,6.37,7.16,20.65,6.5,6.5,"23,52%","19,27%",2.05,"26,90%","25,95%",0,3105800000,0.09,"13,34%"
BRPR3,8.79,8.75,0.6,12.104,"0,97%",0.435,3.64,18.42,-3.5,20.7,20.69,"65,72%","138,29%",5.15,"2,70%","6,84%",31613900,7214490000,0.24,"-12,38%"
ACES3,95.27,8.79,2.28,1.693,"0,00%",1.438,6.4,7.2,20.77,6.54,6.54,"23,52%","19,27%",2.05,"26,90%","25,95%",0,3105800000,0.09,"13,34%"
SAPR3,6.53,8.82,1.53,2.026,"3,14%",0.785,25.32,4.94,-2.21,6.27,5.35,"41,04%","22,97%",1.3,"17,24%","17,40%",1346300,6429940000,0.54,"11,25%"
CZRS4,2.49,8.89,0.3,0,"0,00%",0,0,0,0,0,0,"0,00%","0,00%",0,"0,00%","3,34%",0,1145670000,0,"14,44%"
EUCA4,6.33,8.93,0.44,0.384,"0,00%",0.255,6.77,3.85,-2.04,6.58,3.5,"9,97%","4,30%",1.14,"7,19%","4,95%",658329,1326730000,0.33,"6,99%"
AFLU5,5.03,8.93,2.14,2.911,"0,00%",1.875,9.63,8.32,11.92,7.38,7.05,"34,98%","32,59%",3.27,"31,18%","23,93%",0,44270000,0,"8,61%"
VIVO3,65.79,8.99,2.69,1.366,"0,00%",1.175,-29.21,6.21,-4.74,6.65,6.65,"22,01%","15,20%",0.89,"23,92%","29,88%",0,9816290000,0.35,"13,06%"
CRIV4,6.49,9.01,0.69,0,"6,33%",0,0,0,0,0,0,"0,00%","0,00%",0,"0,00%","7,70%",12676.8,963943000,0,"-1,75%"
CNFB4,5.99,9.01,1.57,1.511,"0,00%",0.872,3.47,8.27,53.95,10.05,7.85,"18,27%","16,77%",2.2,"12,01%","17,39%",0,1552470000,0.47,"-10,61%"
